ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,CPC,CPA,conversion_rate
776825,2017-08-23,2017-08-23,936,115568,45-49,M,18,23,20,7410.0,1,1.210000038,1.0,0.0,0.0134952766531713,1.210000038,0.0,0.0
776829,2017-08-23,2017-08-23,936,115569,45-49,M,16,20,19,140098.0,28,46.63000011,1.0,0.0,0.0199860097931448,1.6653571467857142,0.0,0.0
776831,2017-08-22,2017-08-22,936,115569,45-49,M,16,18,20,107021.0,20,34.44000012,1.0,0.0,0.0186879210622214,1.722000006,0.0,0.0
776840,2017-08-22,2017-08-22,936,115571,35-39,M,36,38,40,2797.0,1,1.289999962,1.0,0.0,0.0357525920629245,1.289999962,0.0,0.0
776861,2017-08-22,2017-08-22,936,115574,45-49,M,7,9,12,16461.0,6,9.21999979,1.0,0.0,0.0364497904137051,1.5366666316666666,0.0,0.0
776892,2017-08-30,2017-08-30,936,115580,40-44,M,63,66,69,17488.0,5,7.719999909,1.0,0.0,0.028591033851784,1.5439999818,0.0,0.0
776935,2017-08-30,2017-08-30,936,115587,45-49,M,36,41,38,1136.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
777130,2017-08-30,2017-08-30,936,115619,35-39,M,16,21,22,6260.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
777131,2017-08-22,2017-08-22,936,115619,35-39,M,16,19,21,6359.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
777166,2017-08-30,2017-08-30,936,115625,30-34,M,63,69,65,2383.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
777198,2017-08-30,2017-08-30,936,115631,30-34,M,64,70,69,12729.0,4,5.779999852,1.0,0.0,0.0314243067012334,1.444999963,0.0,0.0
777200,2017-08-23,2017-08-23,936,115631,30-34,M,64,69,70,1898.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
777201,2017-08-23,2017-08-23,936,115631,30-34,M,64,69,65,1882.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
777248,2017-08-24,2017-08-24,936,115639,30-34,F,7,9,10,3989.0,1,1.279999971,1.0,0.0,0.0250689395838556,1.279999971,0.0,0.0
777382,2017-08-25,2017-08-25,936,115675,40-44,M,24,26,27,3047.0,1,1.379999995,1.0,0.0,0.0328191663931736,1.379999995,0.0,0.0
777482,2017-08-25,2017-08-25,936,115691,45-49,M,28,32,32,2479.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
777495,2017-08-25,2017-08-25,936,115693,40-44,M,19,25,25,19581.0,7,10.42999983,2.0,0.0,0.0357489402992697,1.4899999757142857,0.0,0.0
777519,2017-08-24,2017-08-24,936,115697,45-49,M,29,34,32,19537.0,5,6.099999905,1.0,0.0,0.0255924655781337,1.219999981,0.0,0.0
777625,2017-08-24,2017-08-24,936,115715,45-49,M,16,17,19,59433.0,12,19.65999949,3.0,0.0,0.0201908030891928,1.6383332908333337,0.0,0.0
777627,2017-08-23,2017-08-23,936,115715,45-49,M,16,17,19,157534.0,33,56.19000077,2.0,0.0,0.0209478588749095,1.702727296060606,0.0,0.0
777638,2017-08-23,2017-08-23,936,115717,40-44,M,7,10,12,1781.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
777670,2017-08-23,2017-08-23,936,115723,40-44,M,16,19,19,23769.0,4,6.029999852,1.0,0.0,0.0168286423492784,1.507499963,0.0,0.0
777673,2017-08-23,2017-08-23,936,115723,40-44,M,16,18,17,7101.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
777758,2017-08-24,2017-08-24,936,115737,30-34,M,19,20,20,5209.0,1,0.959999979,2.0,0.0,0.0191975427145325,0.959999979,0.0,0.0
777794,2017-08-24,2017-08-24,936,115743,30-34,M,18,23,24,13473.0,3,2.619999945,3.0,0.0,0.0222667557336896,0.873333315,0.0,0.0
777816,2017-08-23,2017-08-23,936,115747,40-44,M,2,7,7,500.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
777871,2017-08-23,2017-08-23,936,115756,30-34,M,20,26,23,4616.0,1,1.360000014,1.0,0.0,0.0216637781629116,1.360000014,0.0,0.0
777904,2017-08-30,2017-08-30,936,115762,30-34,M,31,32,33,3279.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
777905,2017-08-30,2017-08-30,936,115762,30-34,M,31,36,36,3288.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
778037,2017-08-28,2017-08-28,936,115784,35-39,M,27,29,28,14615.0,4,6.050000191,1.0,0.0,0.0273691412931919,1.51250004775,0.0,0.0
778048,2017-08-28,2017-08-28,936,115786,30-34,M,27,28,29,56615.0,12,19.88000035,2.0,0.0,0.0211957961670935,1.6566666958333334,0.0,0.0
778087,2017-08-28,2017-08-28,936,115792,30-34,M,26,30,32,15910.0,5,6.779999852,1.0,0.0,0.0314267756128221,1.3559999704,0.0,0.0
778113,2017-08-28,2017-08-28,936,115796,35-39,M,29,35,35,4595.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
778124,2017-08-28,2017-08-28,936,115798,30-34,M,29,34,32,4871.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
778148,2017-08-28,2017-08-28,936,115802,35-39,M,28,32,30,3199.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
778156,2017-08-28,2017-08-28,936,115804,30-34,M,28,32,31,9388.0,2,3.140000105,1.0,0.0,0.0213037920749893,1.5700000525,0.0,0.0
778208,2017-08-27,2017-08-27,936,115812,40-44,F,29,32,32,2755.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
778264,2017-08-27,2017-08-27,936,115822,40-44,F,27,31,30,8152.0,1,0.99000001,1.0,0.0,0.0122669283611383,0.99000001,0.0,0.0
778266,2017-08-27,2017-08-27,936,115822,40-44,F,27,32,28,74542.0,19,34.1500001,1.0,0.0,0.0254889860749644,1.7973684263157894,0.0,0.0
778421,2017-08-27,2017-08-27,936,115848,40-44,F,20,21,23,6699.0,2,3.090000033,1.0,0.0,0.0298552022689953,1.5450000165,0.0,0.0
778422,2017-08-27,2017-08-27,936,115848,40-44,F,20,25,24,11911.0,4,3.959999919,1.0,0.0,0.0335824028209218,0.98999997975,0.0,0.0
778471,2017-08-27,2017-08-27,936,115856,30-34,M,32,35,36,1273.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
778483,2017-08-27,2017-08-27,936,115858,40-44,F,18,24,20,24188.0,5,8.179999828,1.0,0.0,0.0206714073094096,1.6359999656,0.0,0.0
778529,2017-08-27,2017-08-27,936,115866,30-34,M,31,35,33,2214.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
778590,2017-08-28,2017-08-28,936,115876,30-34,M,30,36,36,1371.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
778600,2017-08-29,2017-08-29,936,115878,40-44,F,22,23,25,10750.0,4,5.389999866,1.0,0.0,0.0372093023255813,1.3474999665,0.0,0.0
778628,2017-08-29,2017-08-29,936,115882,30-34,M,29,35,30,4608.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
778674,2017-08-29,2017-08-29,936,115890,35-39,M,29,31,30,3732.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
778722,2017-08-30,2017-08-30,936,115898,35-39,F,64,70,67,41785.0,14,19.10000038,1.0,0.0,0.0335048462366878,1.3642857414285714,0.0,0.0
778756,2017-08-30,2017-08-30,936,115904,35-39,F,63,65,65,5602.0,1,1.580000043,1.0,0.0,0.017850767583006,1.580000043,0.0,0.0
778808,2017-08-29,2017-08-29,936,115912,30-34,M,26,28,29,1738.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
778964,2017-08-29,2017-08-29,936,115938,35-39,F,27,33,28,112460.0,25,41.29000068,1.0,0.0,0.0222301262671172,1.6516000272,0.0,0.0
779057,2017-08-29,2017-08-29,936,115954,40-44,M,15,21,21,4414.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
779106,2017-08-28,2017-08-28,936,115962,35-39,F,30,35,36,14670.0,7,9.410000324,1.0,0.0,0.0477164280845262,1.344285760571429,0.0,0.0
779438,2017-08-28,2017-08-28,936,116031,30-34,F,64,66,69,33144.0,9,13.40999985,1.0,0.0,0.0271542360608254,1.4899999833333333,0.0,0.0
779453,2017-08-29,2017-08-29,936,116033,45-49,M,64,68,70,4397.0,1,0.949999988,1.0,0.0,0.0227427791676142,0.949999988,0.0,0.0
779488,2017-08-29,2017-08-29,936,116039,45-49,M,65,68,69,1006.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
779573,2017-08-29,2017-08-29,936,116053,35-39,F,10,13,16,89527.0,24,32.28999996,1.0,0.0,0.0268075552626581,1.345416665,0.0,0.0
779608,2017-08-29,2017-08-29,936,116059,35-39,F,15,18,16,2459.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
779622,2017-08-29,2017-08-29,936,116061,30-34,F,15,18,17,8613.0,1,0.889999986,2.0,0.0,0.0116103564379426,0.889999986,0.0,0.0
779631,2017-08-19,2017-08-19,936,116063,35-39,F,16,19,18,9730.0,1,1.379999995,1.0,0.0,0.0102774922918807,1.379999995,0.0,0.0
779645,2017-08-22,2017-08-22,936,116065,30-34,F,16,21,20,27289.0,3,4.429999828,1.0,0.0,0.0109934405804536,1.4766666093333332,0.0,0.0
779715,2017-08-22,2017-08-22,936,116077,30-34,F,29,32,33,20409.0,4,3.829999924,1.0,0.0,0.0195991964329462,0.957499981,0.0,0.0
779716,2017-08-22,2017-08-22,936,116077,30-34,F,29,32,34,8044.0,1,1.110000014,1.0,0.0,0.0124316260566882,1.110000014,0.0,0.0
779738,2017-08-22,2017-08-22,936,116081,30-34,F,28,32,33,15645.0,4,5.349999905,1.0,0.0,0.0255672738894215,1.33749997625,0.0,0.0
779778,2017-08-22,2017-08-22,936,116087,30-34,F,31,37,34,2466.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
779824,2017-08-22,2017-08-22,936,116095,45-49,M,7,13,9,9375.0,3,4.019999981,1.0,0.0,0.032,1.3399999936666669,0.0,0.0
779918,2017-08-22,2017-08-22,936,116111,30-34,F,18,23,24,8469.0,2,3.089999914,1.0,0.0,0.0236155390246782,1.544999957,0.0,0.0
779944,2017-08-21,2017-08-21,936,116115,35-39,M,10,13,16,2549.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
779979,2017-08-21,2017-08-21,936,116121,35-39,M,16,17,21,25817.0,4,6.019999981,1.0,0.0,0.0154936669636286,1.50499999525,0.0,0.0
779995,2017-08-21,2017-08-21,936,116123,30-34,F,20,24,25,1961.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780064,2017-08-21,2017-08-21,936,116135,30-34,F,22,24,25,2554.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780199,2017-08-22,2017-08-22,936,116163,35-39,F,23,28,27,1030.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
780318,2017-08-22,2017-08-22,936,116183,45-49,F,29,32,31,162341.0,56,77.07999969,3.0,0.0,0.0344952907768216,1.376428565892857,0.0,0.0
780323,2017-08-21,2017-08-21,936,116183,45-49,F,29,35,34,24542.0,7,9.329999924,1.0,0.0,0.0285225328009127,1.3328571319999998,0.0,0.0
780486,2017-08-21,2017-08-21,936,116216,30-34,F,65,69,71,2879.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
780498,2017-08-22,2017-08-22,936,116218,30-34,F,64,65,68,13621.0,3,4.090000033,1.0,0.0,0.0220248146244769,1.3633333443333333,0.0,0.0
780629,2017-08-24,2017-08-24,936,116240,30-34,F,28,34,34,2963.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780666,2017-08-24,2017-08-24,936,116246,45-49,F,10,13,13,3462.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780681,2017-08-24,2017-08-24,936,116248,30-34,F,26,29,29,4073.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
780700,2017-08-18,2017-08-18,936,116252,30-34,F,27,33,30,3745.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780748,2017-08-18,2017-08-18,936,116265,30-34,F,24,26,28,830.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780759,2017-08-18,2017-08-18,936,116267,45-49,F,18,24,22,2912.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
780760,2017-08-24,2017-08-24,936,116267,45-49,F,18,23,22,17167.0,5,6.910000086,1.0,0.0,0.029125648045669,1.3820000172,0.0,0.0
780797,2017-08-24,2017-08-24,936,116273,30-34,F,22,25,25,24491.0,7,9.539999962,1.0,0.0,0.0285819280552039,1.3628571374285714,0.0,0.0
780799,2017-08-23,2017-08-23,936,116273,30-34,F,22,24,26,44699.0,13,17.30000037,2.0,0.0,0.0290834246851159,1.3307692592307692,0.0,0.0
780821,2017-08-23,2017-08-23,936,116277,30-34,F,23,24,25,6469.0,2,1.309999943,1.0,0.0,0.0309166795486164,0.6549999715,0.0,0.0
780867,2017-08-23,2017-08-23,936,116285,30-34,F,21,27,26,4706.0,1,1.220000029,1.0,0.0,0.0212494687632809,1.220000029,0.0,0.0
781066,2017-08-23,2017-08-23,936,116323,40-44,F,22,26,25,5794.0,2,2.269999981,1.0,0.0,0.0345184673800483,1.1349999905,0.0,0.0
781114,2017-08-23,2017-08-23,936,116331,40-44,F,18,24,22,4813.0,1,1.029999971,1.0,0.0,0.0207770621234157,1.029999971,0.0,0.0
781159,2017-08-23,2017-08-23,936,116339,40-44,F,10,15,11,85285.0,26,36.13000035,1.0,0.0,0.030486017470833,1.3896153980769232,0.0,0.0
781162,2017-08-21,2017-08-21,936,116339,40-44,F,10,11,13,5839.0,1,1.370000005,1.0,0.0,0.0171262202431923,1.370000005,0.0,0.0
781175,2017-08-21,2017-08-21,936,116341,40-44,F,15,16,21,5859.0,1,1.539999962,1.0,0.0,0.0170677590032428,1.539999962,0.0,0.0
781187,2017-08-18,2017-08-18,936,116343,40-44,F,16,22,19,164118.0,41,59.06999993,1.0,0.0,0.0249820251282613,1.4407317056097562,0.0,0.0
781195,2017-08-18,2017-08-18,936,116345,35-39,F,63,67,69,18234.0,6,7.810000062,1.0,0.0,0.0329055610398157,1.301666677,0.0,0.0
781207,2017-08-18,2017-08-18,936,116347,35-39,F,64,67,70,2755.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781303,2017-08-19,2017-08-19,936,116363,35-39,F,27,29,30,73676.0,20,28.5,1.0,0.0,0.0271458819697051,1.425,0.0,0.0
781305,2017-08-19,2017-08-19,936,116363,35-39,F,27,30,28,18421.0,7,10.07999992,1.0,0.0,0.0380001085717387,1.4399999885714287,0.0,0.0
781354,2017-08-19,2017-08-19,936,116371,35-39,F,10,14,16,6424.0,1,0.529999971,1.0,0.0,0.0155666251556662,0.529999971,0.0,0.0
781438,2017-08-18,2017-08-18,936,116385,30-34,M,63,65,68,2086.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781470,2017-08-18,2017-08-18,936,116391,35-39,M,16,17,18,6016.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781499,2017-08-18,2017-08-18,936,116395,35-39,M,15,21,20,6412.0,1,1.370000005,1.0,0.0,0.0155957579538365,1.370000005,0.0,0.0
781508,2017-08-24,2017-08-24,936,116397,30-34,F,63,68,64,5040.0,1,1.440000057,1.0,0.0,0.0198412698412698,1.440000057,0.0,0.0
781556,2017-08-24,2017-08-24,936,116405,30-34,F,32,37,36,1772.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781559,2017-08-18,2017-08-18,936,116405,30-34,F,32,38,34,1783.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781606,2017-08-18,2017-08-18,936,116413,35-39,M,20,21,24,8200.0,3,3.919999957,1.0,0.0,0.0365853658536585,1.3066666523333332,0.0,0.0
781690,2017-08-18,2017-08-18,936,116427,45-49,F,26,28,30,115896.0,38,49.44000006,1.0,0.0,0.0327880168426865,1.3010526331578949,0.0,0.0
781857,2017-08-18,2017-08-18,936,116455,30-34,M,20,21,24,9134.0,3,4.180000067,2.0,0.0,0.0328443179329975,1.3933333556666667,0.0,0.0
781907,2017-08-19,2017-08-19,936,116463,45-49,F,21,27,23,1314.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781928,2017-08-19,2017-08-19,936,116467,30-34,M,18,21,22,2916.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
781929,2017-08-20,2017-08-20,936,116467,30-34,M,18,21,21,6142.0,1,1.330000043,1.0,0.0,0.0162813415825464,1.330000043,0.0,0.0
781950,2017-08-20,2017-08-20,936,116471,30-34,F,20,26,21,1984.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781999,2017-08-20,2017-08-20,936,116479,30-34,M,24,30,29,9142.0,3,3.749999881,1.0,0.0,0.0328155764602931,1.2499999603333334,0.0,0.0
782026,2017-08-21,2017-08-21,936,116483,30-34,F,18,24,20,5704.0,1,1.320000052,1.0,0.0,0.017531556802244,1.320000052,0.0,0.0
782130,2017-08-21,2017-08-21,936,116501,30-34,F,16,18,21,7301.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782171,2017-08-20,2017-08-20,936,116507,30-34,F,30,31,32,535.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782180,2017-08-19,2017-08-19,936,116509,30-34,M,29,34,30,3396.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782219,2017-08-19,2017-08-19,936,116515,30-34,M,26,27,32,977.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782242,2017-08-19,2017-08-19,936,116519,30-34,F,28,34,31,4783.0,1,0.860000014,1.0,0.0,0.0209073803052477,0.860000014,0.0,0.0
782275,2017-08-19,2017-08-19,936,116525,30-34,F,29,31,30,6475.0,1,1.350000024,1.0,0.0,0.0154440154440154,1.350000024,0.0,0.0
782407,2017-08-20,2017-08-20,936,116547,45-49,F,10,12,11,33664.0,11,12.51000035,1.0,0.0,0.0326758555133079,1.137272759090909,0.0,0.0
782443,2017-08-20,2017-08-20,936,116553,40-44,F,20,25,24,979.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782541,2017-08-20,2017-08-20,936,116569,40-44,F,28,29,30,7337.0,3,4.079999924,1.0,0.0,0.040888646585798,1.3599999746666669,0.0,0.0
782587,2017-08-18,2017-08-18,936,116577,30-34,M,10,13,16,2499.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782647,2017-08-18,2017-08-18,936,116587,40-44,F,27,33,30,11244.0,3,4.550000191,1.0,0.0,0.0266808964781216,1.5166667303333332,0.0,0.0
782658,2017-08-23,2017-08-23,936,116589,30-34,M,15,17,19,4827.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782706,2017-08-23,2017-08-23,936,116597,35-39,F,30,32,32,761.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782754,2017-08-23,2017-08-23,936,116605,35-39,F,26,31,32,6532.0,1,1.610000014,1.0,0.0,0.0153092467850581,1.610000014,0.0,0.0
782815,2017-08-23,2017-08-23,936,116615,40-44,F,10,16,15,11537.0,3,4.300000191,1.0,0.0,0.0260032937505417,1.433333397,0.0,0.0
782816,2017-08-23,2017-08-23,936,116615,40-44,F,10,13,11,12183.0,3,2.869999945,1.0,0.0,0.0246244767298694,0.9566666483333334,0.0,0.0
950068,2017-08-23,2017-08-23,936,123438,30-34,M,10,12,13,4012.0,1,1.570000052,1.0,0.0,0.0249252243270189,1.570000052,0.0,0.0
950079,2017-08-22,2017-08-22,936,123440,30-34,M,16,20,22,3142.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
950099,2017-08-22,2017-08-22,936,123443,30-34,M,18,23,23,1120.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950109,2017-08-22,2017-08-22,936,123445,30-34,M,20,24,22,343.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950170,2017-08-22,2017-08-22,936,123455,30-34,M,15,19,16,1720.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950179,2017-08-22,2017-08-22,936,123457,30-34,M,16,22,19,3423.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950182,2017-08-22,2017-08-22,936,123457,30-34,M,16,20,19,3242.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950183,2017-08-22,2017-08-22,936,123457,30-34,M,16,22,19,15720.0,1,1.379999995,1.0,0.0,0.0063613231552162,1.379999995,0.0,0.0
950200,2017-08-22,2017-08-22,936,123460,30-34,M,10,13,15,1217.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950326,2017-08-22,2017-08-22,936,123481,35-39,M,16,19,22,6607.0,1,1.320000052,2.0,0.0,0.0151354623883759,1.320000052,0.0,0.0
950345,2017-08-23,2017-08-23,936,123484,30-34,M,64,66,65,616.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950452,2017-08-23,2017-08-23,936,123502,45-49,M,16,22,22,5537.0,1,1.519999981,1.0,0.0,0.0180603214737222,1.519999981,0.0,0.0
950463,2017-08-19,2017-08-19,936,123504,45-49,M,15,19,18,818.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950495,2017-08-19,2017-08-19,936,123509,45-49,M,21,25,25,1909.0,1,0.980000019,1.0,0.0,0.0523834468308014,0.980000019,0.0,0.0
950521,2017-08-18,2017-08-18,936,123514,30-34,M,21,27,25,351.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950531,2017-08-19,2017-08-19,936,123515,45-49,M,22,24,26,572.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950537,2017-08-19,2017-08-19,936,123516,40-44,M,36,41,40,1884.0,1,1.409999967,1.0,0.0,0.0530785562632696,1.409999967,0.0,0.0
950550,2017-08-19,2017-08-19,936,123519,30-34,M,30,35,36,219.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950577,2017-08-19,2017-08-19,936,123523,30-34,M,32,38,34,540.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950578,2017-08-19,2017-08-19,936,123523,30-34,M,32,37,37,550.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950595,2017-08-18,2017-08-18,936,123526,30-34,M,26,30,31,465.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950609,2017-08-18,2017-08-18,936,123528,30-34,M,29,31,35,1761.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950629,2017-08-23,2017-08-23,936,123532,30-34,M,65,67,68,152.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950631,2017-08-23,2017-08-23,936,123532,30-34,M,65,70,70,152.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
950649,2017-08-23,2017-08-23,936,123535,30-34,M,64,67,70,429.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950745,2017-08-18,2017-08-18,936,123551,30-34,M,29,32,31,1514.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
950772,2017-08-18,2017-08-18,936,123556,35-39,M,28,30,33,460.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950773,2017-08-18,2017-08-18,936,123556,35-39,M,28,29,32,471.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950776,2017-08-18,2017-08-18,936,123556,35-39,M,28,29,32,2633.0,1,1.070000052,1.0,0.0,0.0379794910748196,1.070000052,0.0,0.0
950787,2017-08-18,2017-08-18,936,123558,30-34,M,27,32,30,199.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950808,2017-08-22,2017-08-22,936,123562,35-39,M,32,33,38,398.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950839,2017-08-22,2017-08-22,936,123567,30-34,M,24,29,25,246.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
950969,2017-08-19,2017-08-19,936,123588,45-49,M,36,38,40,255.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951021,2017-08-19,2017-08-19,936,123597,30-34,F,7,13,9,457.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951033,2017-08-19,2017-08-19,936,123599,30-34,F,10,13,13,5517.0,1,1.230000019,1.0,0.0,0.0181257930034439,1.230000019,0.0,0.0
951035,2017-08-19,2017-08-19,936,123599,30-34,F,10,15,12,1539.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951043,2017-08-19,2017-08-19,936,123601,30-34,F,16,22,17,3189.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951045,2017-08-19,2017-08-19,936,123601,30-34,F,16,20,21,3348.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951102,2017-08-19,2017-08-19,936,123611,45-49,M,16,18,19,2254.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951133,2017-08-18,2017-08-18,936,123616,35-39,M,16,21,19,9948.0,2,2.720000029,2.0,0.0,0.0201045436268596,1.3600000145,0.0,0.0
951270,2017-08-18,2017-08-18,936,123639,35-39,F,18,21,19,784.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951294,2017-08-19,2017-08-19,936,123643,35-39,F,15,16,17,699.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951305,2017-08-19,2017-08-19,936,123644,35-39,F,10,12,13,1104.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951334,2017-08-18,2017-08-18,936,123649,30-34,F,64,70,69,3717.0,1,1.539999962,1.0,0.0,0.0269034167339252,1.539999962,0.0,0.0
951392,2017-08-20,2017-08-20,936,123659,30-34,F,28,31,32,2749.0,1,1.389999986,1.0,0.0,0.0363768643142961,1.389999986,0.0,0.0
951400,2017-08-21,2017-08-21,936,123660,45-49,F,10,12,15,24028.0,9,12.39000034,2.0,0.0,0.0374563009821874,1.3766667044444445,0.0,0.0
951402,2017-08-21,2017-08-21,936,123661,30-34,F,29,32,31,1118.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951413,2017-08-21,2017-08-21,936,123662,30-34,F,26,29,27,1083.0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
951420,2017-08-21,2017-08-21,936,123664,30-34,F,27,33,32,843.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951444,2017-08-21,2017-08-21,936,123668,30-34,F,25,28,26,2983.0,1,0.970000029,1.0,0.0,0.0335232986925913,0.970000029,0.0,0.0
951448,2017-08-22,2017-08-22,936,123668,30-34,F,25,30,28,696.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951464,2017-08-21,2017-08-21,936,123671,45-49,F,16,17,21,20997.0,10,11.94999981,1.0,0.0,0.0476258513120922,1.194999981,0.0,0.0
951465,2017-08-21,2017-08-21,936,123671,45-49,F,16,18,17,4617.0,1,1.360000014,1.0,0.0,0.0216590859865713,1.360000014,0.0,0.0
951498,2017-08-21,2017-08-21,936,123677,45-49,F,20,22,21,259.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951508,2017-08-21,2017-08-21,936,123678,30-34,F,18,21,22,1134.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951542,2017-08-20,2017-08-20,936,123684,40-44,F,27,32,28,357.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
951607,2017-08-20,2017-08-20,936,123695,40-44,F,10,15,15,848.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
951608,2017-08-20,2017-08-20,936,123695,40-44,F,10,15,13,3149.0,1,1.480000019,1.0,0.0,0.0317561130517624,1.480000019,0.0,0.0
